geo_lat,geo_lon,total_meters,price,price_per_meter,color
45.0896855,39.02310425254787,41.8,6040100.0,144500.0,#bb1526
45.0896855,39.02310425254787,42.2,6097900.0,144500.0,#bd1726
45.0896855,39.02310425254787,42.15,6090675.0,144500.0,#bd1726
45.07276935,39.05167390009619,41.51,6084710.0,146584.19657913756,#bd1726
45.07276935,39.05167390009619,41.51,6084710.0,146584.19657913756,#bd1726
45.09284705,39.03765761579284,35.02,6093480.0,173999.99999999997,#bd1726
45.089689050000004,39.02435072788852,42.2,6097900.0,144500.0,#bd1726
45.089689050000004,39.02435072788852,42.05,6076225.0,144500.0,#bd1726
45.089689050000004,39.02435072788852,42.15,6090675.0,144500.0,#bd1726
45.1024708,38.9931859,47.42,6069760.0,128000.0,#bd1726
45.0289445,39.05373173360427,40.5,6054750.0,149500.0,#bd1726
45.07276935,39.05167390009619,41.51,6084710.0,146584.19657913756,#bd1726
45.0897059,39.026567527672505,42.55,6148475.0,144500.0,#bd1726
45.0885513,39.0360251,42.55,6148475.0,144500.0,#bd1726
45.0885513,39.0360251,42.5,6141250.0,144500.0,#bd1726
45.089689050000004,39.02435072788852,42.55,6148475.0,144500.0,#bd1726
45.0885513,39.0360251,42.5,6141250.0,144500.0,#bd1726
45.089689050000004,39.02435072788852,42.5,6141250.0,144500.0,#bd1726
45.0896855,39.02310425254787,42.5,6141250.0,144500.0,#bd1726
45.0896855,39.02310425254787,42.65,6162925.0,144500.0,#bd1726
46.066027250000005,38.97520429718934,39.85,6251389.0,156872.99874529484,#bd1726
46.066027250000005,38.97520429718934,38.55,6283766.0,163003.00907911803,#bd1726
45.113593,38.9204509,45.56,6287280.0,138000.0,#bd1726
45.0896855,39.02310425254787,43.0,6213500.0,144500.0,#bd1726
45.0897059,39.026567527672505,43.5,6285750.0,144500.0,#bd1726
45.0896855,39.02310425254787,43.55,6292975.0,144500.0,#bd1726
45.0885513,39.0360251,43.5,6285750.0,144500.0,#bd1726
45.09934285,38.99961906081753,49.29,6210540.0,126000.0,#bd1726
45.09934285,38.99961906081753,49.78,6272280.0,126000.0,#bd1726
45.09284705,39.03765761579284,35.8,6229200.0,174000.0,#bd1726
45.089689050000004,39.02435072788852,43.85,6336325.0,144500.0,#be1827
45.0896855,39.02310425254787,43.8,6329100.0,144500.0,#be1827
45.089689050000004,39.02435072788852,43.9,6343550.0,144500.0,#be1827
45.0897059,39.026567527672505,43.9,6343550.0,144500.0,#be1827
46.066027250000005,38.97520429718934,38.45,6354939.0,165277.99739921975,#be1827
46.066027250000005,38.97520429718934,38.8,6499970.0,167525.0,#be1827
46.066027250000005,38.97520429718934,41.29,6485792.0,157079.00217970452,#be1827
46.066027250000005,38.97520429718934,40.3,6400043.0,158810.0,#be1827
46.066027250000005,38.97520429718934,38.8,6475138.0,166885.0,#be1827
46.066027250000005,38.97520429718934,38.8,6475138.0,166885.0,#be1827
45.0897059,39.026567527672505,44.7,6459150.0,144500.0,#be1827
45.0885513,39.0360251,44.4,6415800.0,144500.0,#be1827
45.0885513,39.0360251,44.6,6444700.0,144500.0,#be1827
45.0885513,39.0360251,44.85,6480825.0,144500.0,#be1827
45.0897059,39.026567527672505,44.8,6473600.0,144500.0,#be1827
45.0885513,39.0360251,44.5,6430250.0,144500.0,#be1827
45.0896855,39.02310425254787,44.9,6488050.0,144500.0,#be1827
45.09284705,39.03765761579284,37.3,6490200.0,174000.0,#be1827
45.0862622,38.8987326,37.8,6400680.0,169330.15873015876,#be1827
46.066027250000005,38.97520429718934,41.53,6523491.0,157079.0031302673,#be1827
46.066027250000005,38.97520429718934,39.94,6544488.0,163857.9869804707,#be1827
46.066027250000005,38.97520429718934,41.29,6547108.0,158564.01065633327,#be1827
45.089689050000004,39.02435072788852,45.3,6545850.0,144500.0,#be1827
45.0896855,39.02310425254787,45.25,6538625.0,144500.0,#be1827
45.089689050000004,39.02435072788852,45.25,6538625.0,144500.0,#be1827
45.0896855,39.02310425254787,45.15,6524175.0,144500.0,#be1827
45.089689050000004,39.02435072788852,45.15,6524175.0,144500.0,#be1827
46.066027250000005,38.97520429718934,41.21,6591622.0,159952.0019412764,#be1827
45.09284705,39.03765761579284,37.87,6589380.0,174000.0,#be1827
46.066027250000005,38.97520429718934,39.94,6607034.0,165423.98597896847,#c01a27
46.066027250000005,38.97520429718934,41.29,6645337.0,160943.0128360378,#c01a27
45.05218475,39.03887260845046,36.8,6709999.0,182336.9293478261,#c01a27
44.76557205,39.876585049999996,50.8,6685280.0,131600.0,#c01a27
44.76557205,39.876585049999996,50.8,6685280.0,131600.0,#c01a27
45.037277,39.088344,47.14,6708022.0,142300.0,#c01a27
45.113593,38.9204509,39.5,6715000.0,170000.0,#c01a27
45.113593,38.9204509,39.3,6681000.0,170000.0,#c01a27
45.1328827,38.9763914,50.8,6766560.0,133200.0,#c01a27
45.07276935,39.05167390009619,39.86,6798313.0,170554.76668339188,#c01a27
45.05218475,39.03887260845046,36.5,6891200.0,188800.0,#c21c27
45.07276935,39.05167390009619,38.18,6884007.0,180304.00733368256,#c01a27
46.066027250000005,38.97520429718934,44.5,6998515.0,157270.0,#c21c27
